index,site_id,page_id,keyword_id,similar_kw_id,phrases_count,country
1885,0,0_2568,321,321,1,1
1886,0,0_2605,321,321,1,1
1887,0,0_2614,321,321,1,1
1888,0,0_2638,321,321,1,1
1889,0,0_2649,321,321,1,1
1890,0,0_2663,321,321,1,1
1891,0,0_2664,321,321,1,1
1892,0,0_4331,321,321,1,1
1893,0,0_4342,321,321,1,1
1894,0,0_4352,321,321,1,1
1895,0,0_4353,321,321,1,1
1896,0,0_4372,321,321,1,1
1897,0,0_4373,321,321,1,1
1898,0,0_4376,321,321,1,1
1899,0,0_4384,321,321,1,1
1900,0,0_4386,321,321,1,1
1901,0,0_4388,321,321,1,1
1902,0,0_4392,321,321,1,1
1903,0,0_4398,321,321,1,1
1904,0,0_4533,321,321,1,1
1905,0,0_4593,321,321,1,1
1906,0,0_4609,321,321,1,1
1907,0,0_4619,321,321,1,1
1908,0,0_4623,321,321,1,1
1909,0,0_4634,321,321,1,1
1910,0,0_4638,321,321,1,1
1911,0,0_4639,321,321,1,1
1912,0,0_4655,321,321,1,1
1913,0,0_4752,321,321,1,1
1914,0,0_4763,321,321,1,1
1915,0,0_4781,321,321,1,1
1916,0,0_4885,321,321,1,1
1917,0,0_4934,321,321,1,1
1918,0,0_2441,322,322,1,1
1919,0,0_2669,322,322,1,1
1920,0,0_4369,322,322,1,1
1921,0,0_5217,322,322,1,1
1922,0,0_1642,324,324,1,1
1923,0,0_4342,324,324,1,1
1924,0,0_34,325,325,1,1
1925,0,0_69,325,325,1,1
1926,0,0_92,325,325,1,1
1927,0,0_96,325,325,1,1
1928,0,0_1358,325,325,1,1
1929,0,0_1371,325,325,1,1
1930,0,0_1393,325,325,1,1
1931,0,0_1459,325,325,1,1
1932,0,0_1464,325,325,1,1
1933,0,0_1596,325,325,1,1
1934,0,0_1642,325,325,1,1
1935,0,0_1880,325,325,1,1
1936,0,0_1914,325,325,1,1
1937,0,0_4353,325,325,1,1
1938,0,0_4398,325,325,1,1
1939,0,0_4530,325,325,1,1
1940,0,0_4640,325,325,1,1
1941,0,0_4474,328,328,1,1
1942,0,0_4543,328,328,1,1
1943,0,0_5021,333,333,1,1
1944,0,0_5068,333,333,1,1
1945,0,0_292,338,338,1,1
1946,0,0_1433,338,338,1,1
1947,0,0_1782,338,338,1,1
1948,0,0_3278,338,338,1,1
1949,0,0_3306,338,338,1,1
1950,0,0_3588,338,338,1,1
1951,0,0_2043,341,341,1,1
1952,0,0_2065,341,341,1,1
1953,0,0_4738,341,341,1,1
1954,0,0_4782,341,341,1,1
1955,0,0_1033,344,344,1,1
1956,0,0_4032,346,346,1,1
1957,0,0_4075,346,346,1,1
1958,0,0_4485,346,346,1,1
1959,0,0_4736,346,346,1,1
1960,0,0_4849,346,346,1,1
1961,0,0_5021,346,346,1,1
1962,0,0_5068,346,346,1,1
1963,0,0_4106,347,347,1,1
1964,0,0_4233,347,347,1,1
1965,0,0_166,351,351,1,1
1966,0,0_315,351,351,1,1
1967,0,0_334,351,351,1,1
1968,0,0_1033,351,351,1,1
1969,0,0_1437,351,351,1,1
1970,0,0_1478,351,351,1,1
1971,0,0_1495,351,351,1,1
1972,0,0_1562,351,351,1,1
1973,0,0_1754,351,351,1,1
1974,0,0_1922,351,351,1,1
1975,0,0_2411,351,351,1,1
1976,0,0_4429,351,351,1,1
1977,0,0_4450,351,351,1,1
1978,0,0_4724,351,351,1,1
1979,0,0_5011,351,351,1,1
1980,0,0_5014,351,351,1,1
1981,0,0_4530,353,353,1,1
1982,0,0_1690,356,356,1,1
1983,0,0_1942,356,356,1,1
1984,0,0_3278,362,362,1,1
1985,0,0_3306,362,362,1,1
1986,0,0_4752,363,363,1,1
1987,0,0_4763,363,363,1,1
1988,0,0_4934,363,363,1,1
1989,0,0_977,368,368,1,1
1990,0,0_2356,368,368,1,1
1991,0,0_4435,368,368,1,1
1992,0,0_4455,368,368,1,1
1993,0,0_4471,368,368,1,1
1994,0,0_4491,368,368,1,1
1995,0,0_33,369,369,1,1
1996,0,0_42,369,369,1,1
1997,0,0_186,369,369,1,1
1998,0,0_269,369,369,1,1
1999,0,0_327,369,369,1,1
2000,0,0_1287,369,369,1,1
2001,0,0_1307,369,369,1,1
2002,0,0_1328,369,369,1,1
2003,0,0_1329,369,369,1,1
2004,0,0_4419,369,369,1,1
2005,0,0_4449,369,369,1,1
2006,0,0_4579,369,369,1,1
2007,0,0_69,371,371,1,1
2008,0,0_230,371,371,1,1
2009,0,0_1344,371,371,1,1
2010,0,0_1393,371,371,1,1
2011,0,0_1754,371,371,1,1
2012,0,0_2494,371,371,1,1
2013,0,0_4640,371,371,1,1
2014,0,0_4724,371,371,1,1
2015,0,0_1817,372,372,1,1
2016,0,0_3254,372,372,1,1
2017,0,0_1821,374,374,1,1
2018,0,0_1531,378,378,1,1
2019,0,0_4439,378,378,1,1
2020,0,0_4634,378,378,1,1
2021,0,0_4994,378,378,1,1
2022,0,0_5021,378,378,1,1
2023,0,0_5068,378,378,1,1
2024,0,0_183,379,379,1,1
2025,0,0_4086,379,379,1,1
2026,0,0_4909,379,379,1,1
2027,0,0_5071,379,379,1,1
2028,0,0_5772,379,379,1,1
2029,0,0_237,385,385,1,1
2030,0,0_1753,385,385,1,1
2031,0,0_2431,385,385,1,1
2032,0,0_2441,385,385,1,1
2033,0,0_2467,385,385,1,1
2034,0,0_2502,385,385,1,1
2035,0,0_3652,387,387,1,1
2036,0,0_3653,387,387,1,1
2037,0,0_3670,387,387,1,1
2038,0,0_3674,387,387,1,1
2039,0,0_212,391,391,1,1
2040,0,0_223,391,391,1,1
2041,0,0_255,391,391,1,1
2042,0,0_878,391,391,1,1
2043,0,0_956,391,391,1,1
2044,0,0_977,391,391,1,1
2045,0,0_1390,391,391,1,1
2046,0,0_1410,391,391,1,1
2047,0,0_1503,391,391,1,1
2048,0,0_1531,391,391,1,1
2049,0,0_1536,391,391,1,1
2050,0,0_1680,391,391,1,1
2051,0,0_1737,391,391,1,1
2052,0,0_1755,391,391,1,1
2053,0,0_1761,391,391,1,1
2054,0,0_1804,391,391,1,1
2055,0,0_1881,391,391,1,1
2056,0,0_1928,391,391,1,1
2057,0,0_1931,391,391,1,1
2058,0,0_1943,391,391,1,1
2059,0,0_2036,391,391,1,1
2060,0,0_2043,391,391,1,1
2061,0,0_2065,391,391,1,1
2062,0,0_2495,391,391,1,1
2063,0,0_2560,391,391,1,1
2064,0,0_3387,391,391,1,1
2065,0,0_4324,391,391,1,1
2066,0,0_4394,391,391,1,1
2067,0,0_4399,391,391,1,1
2068,0,0_4435,391,391,1,1
2069,0,0_4439,391,391,1,1
2070,0,0_4452,391,391,1,1
2071,0,0_4465,391,391,1,1
2072,0,0_4488,391,391,1,1
2073,0,0_4573,391,391,1,1
2074,0,0_4625,391,391,1,1
2075,0,0_4634,391,391,1,1
2076,0,0_4698,391,391,1,1
2077,0,0_4737,391,391,1,1
2078,0,0_4746,391,391,1,1
2079,0,0_4935,391,391,1,1
2080,0,0_4972,391,391,1,1
2081,0,0_5021,391,391,1,1
2082,0,0_5068,391,391,1,1
2083,0,0_3642,400,400,1,1
2084,0,0_3688,400,400,1,1
2085,0,0_13,401,401,1,1
2086,0,0_26,401,401,1,1
2087,0,0_27,401,401,1,1
2088,0,0_28,401,401,1,1
2089,0,0_40,401,401,1,1
2090,0,0_41,401,401,1,1
2091,0,0_64,401,401,1,1
2092,0,0_92,401,401,1,1
2093,0,0_93,401,401,1,1
2094,0,0_122,401,401,1,1
2095,0,0_160,401,401,1,1
2096,0,0_173,401,401,1,1
2097,0,0_194,401,401,1,1
2098,0,0_200,401,401,1,1
2099,0,0_204,401,401,1,1
2100,0,0_211,401,401,1,1
2101,0,0_212,401,401,1,1
2102,0,0_220,401,401,1,1
2103,0,0_222,401,401,1,1
2104,0,0_223,401,401,1,1
2105,0,0_225,401,401,1,1
2106,0,0_227,401,401,1,1
2107,0,0_245,401,401,1,1
2108,0,0_254,401,401,1,1
2109,0,0_255,401,401,1,1
2110,0,0_296,401,401,1,1
2111,0,0_303,401,401,1,1
2112,0,0_308,401,401,1,1
2113,0,0_317,401,401,1,1
2114,0,0_407,401,401,1,1
2115,0,0_471,401,401,1,1
2116,0,0_953,401,401,1,1
2117,0,0_977,401,401,1,1
2118,0,0_1108,401,401,1,1
2119,0,0_1337,401,401,1,1
2120,0,0_1341,401,401,1,1
2121,0,0_1358,401,401,1,1
2122,0,0_1362,401,401,1,1
2123,0,0_1365,401,401,1,1
2124,0,0_1369,401,401,1,1
2125,0,0_1403,401,401,1,1
2126,0,0_1406,401,401,1,1
2127,0,0_1419,401,401,1,1
2128,0,0_1437,401,401,1,1
2129,0,0_1440,401,401,1,1
2130,0,0_1448,401,401,1,1
2131,0,0_1459,401,401,1,1
2132,0,0_1464,401,401,1,1
2133,0,0_1487,401,401,1,1
2134,0,0_1495,401,401,1,1
2135,0,0_1496,401,401,1,1
2136,0,0_1511,401,401,1,1
2137,0,0_1521,401,401,1,1
2138,0,0_1531,401,401,1,1
2139,0,0_1532,401,401,1,1
2140,0,0_1540,401,401,1,1
2141,0,0_1582,401,401,1,1
2142,0,0_1606,401,401,1,1
2143,0,0_1635,401,401,1,1
2144,0,0_1637,401,401,1,1
2145,0,0_1642,401,401,1,1
2146,0,0_1649,401,401,1,1
2147,0,0_1653,401,401,1,1
2148,0,0_1656,401,401,1,1
2149,0,0_1661,401,401,1,1
2150,0,0_1670,401,401,1,1
2151,0,0_1748,401,401,1,1
2152,0,0_1755,401,401,1,1
2153,0,0_1804,401,401,1,1
2154,0,0_1815,401,401,1,1
2155,0,0_1818,401,401,1,1
2156,0,0_1821,401,401,1,1
2157,0,0_1822,401,401,1,1
2158,0,0_1824,401,401,1,1
2159,0,0_1828,401,401,1,1
2160,0,0_1833,401,401,1,1
2161,0,0_1840,401,401,1,1
2162,0,0_1861,401,401,1,1
2163,0,0_1874,401,401,1,1
2164,0,0_1880,401,401,1,1
2165,0,0_1889,401,401,1,1
2166,0,0_1890,401,401,1,1
2167,0,0_1897,401,401,1,1
2168,0,0_1919,401,401,1,1
2169,0,0_1928,401,401,1,1
2170,0,0_1930,401,401,1,1
2171,0,0_1941,401,401,1,1
2172,0,0_1964,401,401,1,1
2173,0,0_2043,401,401,1,1
2174,0,0_2065,401,401,1,1
2175,0,0_2153,401,401,1,1
2176,0,0_2237,401,401,1,1
2177,0,0_2286,401,401,1,1
2178,0,0_2309,401,401,1,1
2179,0,0_2356,401,401,1,1
2180,0,0_2359,401,401,1,1
2181,0,0_2381,401,401,1,1
2182,0,0_2411,401,401,1,1
2183,0,0_2430,401,401,1,1
2184,0,0_2441,401,401,1,1
2185,0,0_2467,401,401,1,1
2186,0,0_2502,401,401,1,1
2187,0,0_2544,401,401,1,1
2188,0,0_2562,401,401,1,1
2189,0,0_2610,401,401,1,1
2190,0,0_2620,401,401,1,1
2191,0,0_2639,401,401,1,1
2192,0,0_3243,401,401,1,1
2193,0,0_4048,401,401,1,1
2194,0,0_4078,401,401,1,1
2195,0,0_4295,401,401,1,1
2196,0,0_4333,401,401,1,1
2197,0,0_4435,401,401,1,1
2198,0,0_4437,401,401,1,1
2199,0,0_4453,401,401,1,1
2200,0,0_4455,401,401,1,1
2201,0,0_4471,401,401,1,1
2202,0,0_4488,401,401,1,1
2203,0,0_4490,401,401,1,1
2204,0,0_4491,401,401,1,1
2205,0,0_4492,401,401,1,1
2206,0,0_4509,401,401,1,1
2207,0,0_4510,401,401,1,1
2208,0,0_4512,401,401,1,1
2209,0,0_4516,401,401,1,1
2210,0,0_4517,401,401,1,1
2211,0,0_4518,401,401,1,1
2212,0,0_4524,401,401,1,1
2213,0,0_4634,401,401,1,1
2214,0,0_4640,401,401,1,1
2215,0,0_4642,401,401,1,1
2216,0,0_4649,401,401,1,1
2217,0,0_4675,401,401,1,1
2218,0,0_4676,401,401,1,1
2219,0,0_4698,401,401,1,1
2220,0,0_4699,401,401,1,1
2221,0,0_4700,401,401,1,1
2222,0,0_4701,401,401,1,1
2223,0,0_4705,401,401,1,1
2224,0,0_4736,401,401,1,1
2225,0,0_4737,401,401,1,1
2226,0,0_4743,401,401,1,1
2227,0,0_4745,401,401,1,1
2228,0,0_4746,401,401,1,1
2229,0,0_4749,401,401,1,1
2230,0,0_4758,401,401,1,1
2231,0,0_4759,401,401,1,1
2232,0,0_4760,401,401,1,1
2233,0,0_4784,401,401,1,1
2234,0,0_4789,401,401,1,1
2235,0,0_4796,401,401,1,1
2236,0,0_4846,401,401,1,1
2237,0,0_4853,401,401,1,1
2238,0,0_4867,401,401,1,1
2239,0,0_4876,401,401,1,1
2240,0,0_4924,401,401,1,1
2241,0,0_4928,401,401,1,1
2242,0,0_4930,401,401,1,1
2243,0,0_4932,401,401,1,1
2244,0,0_4935,401,401,1,1
2245,0,0_4936,401,401,1,1
2246,0,0_4937,401,401,1,1
2247,0,0_4938,401,401,1,1
2248,0,0_4939,401,401,1,1
2249,0,0_4940,401,401,1,1
2250,0,0_4942,401,401,1,1
2251,0,0_4948,401,401,1,1
2252,0,0_4949,401,401,1,1
2253,0,0_4968,401,401,1,1
2254,0,0_4973,401,401,1,1
2255,0,0_4983,401,401,1,1
2256,0,0_5011,401,401,1,1
2257,0,0_5013,401,401,1,1
2258,0,0_5019,401,401,1,1
2259,0,0_5039,401,401,1,1
2260,0,0_5050,401,401,1,1
2261,0,0_5057,401,401,1,1
2262,0,0_5071,401,401,1,1
2263,0,0_5073,401,401,1,1
2264,0,0_5611,401,401,1,1
2265,0,0_5648,401,401,1,1
2266,0,0_5686,401,401,1,1
2267,0,0_5739,401,401,1,1
2268,0,0_5755,401,401,1,1
2269,0,0_5772,401,401,1,1
2270,0,0_4453,403,403,1,1
2271,0,0_148,409,409,1,1
2272,0,0_179,409,409,1,1
2273,0,0_200,409,409,1,1
2274,0,0_313,409,409,1,1
2275,0,0_348,409,409,1,1
2276,0,0_547,409,409,1,1
2277,0,0_775,409,409,1,1
2278,0,0_988,409,409,1,1
2279,0,0_1033,409,409,1,1
2280,0,0_1292,409,409,1,1
2281,0,0_1293,409,409,1,1
2282,0,0_1338,409,409,1,1
2283,0,0_1440,409,409,1,1
2284,0,0_1478,409,409,1,1
2285,0,0_1495,409,409,1,1
2286,0,0_1596,409,409,1,1
2287,0,0_1933,409,409,1,1
2288,0,0_1982,409,409,1,1
2289,0,0_2149,409,409,1,1
2290,0,0_2152,409,409,1,1
2291,0,0_2160,409,409,1,1
2292,0,0_2411,409,409,1,1
2293,0,0_4095,409,409,1,1
2294,0,0_4352,409,409,1,1
2295,0,0_4435,409,409,1,1
2296,0,0_4453,409,409,1,1
2297,0,0_4455,409,409,1,1
2298,0,0_4470,409,409,1,1
2299,0,0_4471,409,409,1,1
2300,0,0_4488,409,409,1,1
2301,0,0_4655,409,409,1,1
2302,0,0_4663,409,409,1,1
2303,0,0_5011,409,409,1,1
2304,0,0_5013,409,409,1,1
2305,0,0_5044,409,409,1,1
2306,0,0_5047,409,409,1,1
2307,0,0_5301,409,409,1,1
2308,0,0_5302,409,409,1,1
2309,0,0_5303,409,409,1,1
2310,0,0_5309,409,409,1,1
2311,0,0_4350,416,416,1,1
2312,0,0_4488,416,416,1,1
2313,0,0_1791,417,417,1,1
2314,0,0_1833,417,417,1,1
2315,0,0_1843,417,417,1,1
2316,0,0_2043,417,417,1,1
2317,0,0_2065,417,417,1,1
2318,0,0_4702,417,417,1,1
2319,0,0_183,379,379,1,1
2320,0,0_4086,379,379,1,1
2321,0,0_4909,379,379,1,1
2322,0,0_5071,379,379,1,1
2323,0,0_5772,379,379,1,1
2324,0,0_166,426,426,1,1
2325,0,0_301,426,426,1,1
2326,0,0_315,426,426,1,1
2327,0,0_334,426,426,1,1
2328,0,0_336,426,426,1,1
2329,0,0_1433,426,426,1,1
2330,0,0_1782,426,426,1,1
2331,0,0_1880,426,426,1,1
2332,0,0_1922,426,426,1,1
2333,0,0_1930,426,426,1,1
2334,0,0_2043,426,426,1,1
2335,0,0_2065,426,426,1,1
2336,0,0_2270,426,426,1,1
2337,0,0_3278,426,426,1,1
2338,0,0_3306,426,426,1,1
2339,0,0_4091,426,426,1,1
2340,0,0_4099,426,426,1,1
2341,0,0_4863,426,426,1,1
2342,0,0_4943,426,426,1,1
2343,0,0_5014,426,426,1,1
2344,0,0_14,427,427,1,1
2345,0,0_248,427,427,1,1
2346,0,0_301,427,427,1,1
2347,0,0_336,427,427,1,1
2348,0,0_940,427,427,1,1
2349,0,0_1307,427,427,1,1
2350,0,0_1328,427,427,1,1
2351,0,0_1410,427,427,1,1
2352,0,0_1787,427,427,1,1
2353,0,0_1943,427,427,1,1
2354,0,0_1969,427,427,1,1
2355,0,0_2020,427,427,1,1
2356,0,0_3269,427,427,1,1
2357,0,0_3283,427,427,1,1
2358,0,0_3387,427,427,1,1
2359,0,0_4033,427,427,1,1
2360,0,0_4035,427,427,1,1
2361,0,0_4058,427,427,1,1
2362,0,0_4059,427,427,1,1
2363,0,0_4091,427,427,1,1
2364,0,0_4100,427,427,1,1
2365,0,0_4137,427,427,1,1
2366,0,0_4205,427,427,1,1
2367,0,0_4210,427,427,1,1
2368,0,0_4224,427,427,1,1
2369,0,0_4394,427,427,1,1
2370,0,0_4498,427,427,1,1
2371,0,0_4773,427,427,1,1
2372,0,0_4941,427,427,1,1
2373,0,0_27,429,429,1,1
2374,0,0_860,429,429,1,1
2375,0,0_941,429,429,1,1
2376,0,0_1383,429,429,1,1
2377,0,0_1406,429,429,1,1
2378,0,0_1410,429,429,1,1
2379,0,0_1531,429,429,1,1
2380,0,0_1669,429,429,1,1
2381,0,0_1681,429,429,1,1
2382,0,0_1747,429,429,1,1
2383,0,0_1763,429,429,1,1
2384,0,0_1816,429,429,1,1
2385,0,0_1842,429,429,1,1
2386,0,0_1860,429,429,1,1
2387,0,0_1881,429,429,1,1
2388,0,0_1927,429,429,1,1
2389,0,0_1930,429,429,1,1
2390,0,0_1957,429,429,1,1
2391,0,0_2069,429,429,1,1
2392,0,0_2099,429,429,1,1
2393,0,0_2128,429,429,1,1
2394,0,0_2252,429,429,1,1
2395,0,0_2274,429,429,1,1
2396,0,0_3558,429,429,1,1
2397,0,0_3603,429,429,1,1
2398,0,0_4434,429,429,1,1
2399,0,0_4634,429,429,1,1
2400,0,0_4684,429,429,1,1
2401,0,0_4693,429,429,1,1
2402,0,0_4695,429,429,1,1
2403,0,0_4712,429,429,1,1
2404,0,0_4823,429,429,1,1
2405,0,0_4836,429,429,1,1
2406,0,0_4852,429,429,1,1
2407,0,0_4858,429,429,1,1
2408,0,0_4862,429,429,1,1
2409,0,0_4890,429,429,1,1
2410,0,0_4961,429,429,1,1
2411,0,0_4973,429,429,1,1
2412,0,0_4978,429,429,1,1
2413,0,0_4988,429,429,1,1
2414,0,0_4990,429,429,1,1
2415,0,0_4996,429,429,1,1
2416,0,0_123,430,430,1,1
2417,0,0_249,430,430,1,1
2418,0,0_292,430,430,1,1
2419,0,0_420,430,430,1,1
2420,0,0_611,430,430,1,1
2421,0,0_615,430,430,1,1
2422,0,0_626,430,430,1,1
2423,0,0_635,430,430,1,1
2424,0,0_636,430,430,1,1
2425,0,0_637,430,430,1,1
2426,0,0_639,430,430,1,1
2427,0,0_642,430,430,1,1
2428,0,0_648,430,430,1,1
2429,0,0_655,430,430,1,1
2430,0,0_660,430,430,1,1
2431,0,0_661,430,430,1,1
2432,0,0_662,430,430,1,1
2433,0,0_675,430,430,1,1
2434,0,0_677,430,430,1,1
2435,0,0_734,430,430,1,1
2436,0,0_735,430,430,1,1
2437,0,0_775,430,430,1,1
2438,0,0_1638,430,430,1,1
2439,0,0_1723,430,430,1,1
2440,0,0_1730,430,430,1,1
2441,0,0_1746,430,430,1,1
2442,0,0_1891,430,430,1,1
2443,0,0_2050,430,430,1,1
2444,0,0_2160,430,430,1,1
2445,0,0_2731,430,430,1,1
2446,0,0_2832,430,430,1,1
2447,0,0_2849,430,430,1,1
2448,0,0_3231,430,430,1,1
2449,0,0_3269,430,430,1,1
2450,0,0_3278,430,430,1,1
2451,0,0_3283,430,430,1,1
2452,0,0_3299,430,430,1,1
2453,0,0_3306,430,430,1,1
2454,0,0_3324,430,430,1,1
2455,0,0_3326,430,430,1,1
2456,0,0_3332,430,430,1,1
2457,0,0_3333,430,430,1,1
2458,0,0_3334,430,430,1,1
2459,0,0_3338,430,430,1,1
2460,0,0_3353,430,430,1,1
2461,0,0_3363,430,430,1,1
2462,0,0_3373,430,430,1,1
2463,0,0_3588,430,430,1,1
2464,0,0_4157,430,430,1,1
2465,0,0_4181,430,430,1,1
2466,0,0_4200,430,430,1,1
2467,0,0_4208,430,430,1,1
2468,0,0_4437,430,430,1,1
2469,0,0_4511,430,430,1,1
2470,0,0_4523,430,430,1,1
2471,0,0_4812,430,430,1,1
2472,0,0_5065,430,430,1,1
2473,0,0_292,338,338,1,1
2474,0,0_1433,338,338,1,1
2475,0,0_1782,338,338,1,1
2476,0,0_3278,338,338,1,1
2477,0,0_3306,338,338,1,1
2478,0,0_3588,338,338,1,1
2479,0,0_2043,435,435,1,1
2480,0,0_2065,435,435,1,1
2481,0,0_14,436,436,1,1
2482,0,0_21,436,436,1,1
2483,0,0_38,436,436,1,1
2484,0,0_63,436,436,1,1
2485,0,0_182,436,436,1,1
2486,0,0_223,436,436,1,1
2487,0,0_248,436,436,1,1
2488,0,0_255,436,436,1,1
2489,0,0_290,436,436,1,1
2490,0,0_292,436,436,1,1
2491,0,0_502,436,436,1,1
2492,0,0_628,436,436,1,1
2493,0,0_636,436,436,1,1
2494,0,0_780,436,436,1,1
2495,0,0_851,436,436,1,1
2496,0,0_940,436,436,1,1
2497,0,0_949,436,436,1,1
2498,0,0_1335,436,436,1,1
2499,0,0_1508,436,436,1,1
2500,0,0_1595,436,436,1,1
2501,0,0_1619,436,436,1,1
2502,0,0_1620,436,436,1,1
2503,0,0_1627,436,436,1,1
2504,0,0_1638,436,436,1,1
2505,0,0_1640,436,436,1,1
2506,0,0_1687,436,436,1,1
2507,0,0_1746,436,436,1,1
2508,0,0_1781,436,436,1,1
2509,0,0_1811,436,436,1,1
2510,0,0_1817,436,436,1,1
2511,0,0_1848,436,436,1,1
2512,0,0_1896,436,436,1,1
2513,0,0_1913,436,436,1,1
2514,0,0_1940,436,436,1,1
2515,0,0_2020,436,436,1,1
2516,0,0_2043,436,436,1,1
2517,0,0_2065,436,436,1,1
2518,0,0_2173,436,436,1,1
2519,0,0_2179,436,436,1,1
2520,0,0_2194,436,436,1,1
2521,0,0_2271,436,436,1,1
2522,0,0_2288,436,436,1,1
2523,0,0_3237,436,436,1,1
2524,0,0_3254,436,436,1,1
2525,0,0_3255,436,436,1,1
2526,0,0_3269,436,436,1,1
2527,0,0_3283,436,436,1,1
2528,0,0_3299,436,436,1,1
2529,0,0_3312,436,436,1,1
2530,0,0_3325,436,436,1,1
2531,0,0_3326,436,436,1,1
2532,0,0_3334,436,436,1,1
2533,0,0_3353,436,436,1,1
2534,0,0_3363,436,436,1,1
2535,0,0_3373,436,436,1,1
2536,0,0_3397,436,436,1,1
2537,0,0_3403,436,436,1,1
2538,0,0_3477,436,436,1,1
2539,0,0_3588,436,436,1,1
2540,0,0_3706,436,436,1,1
2541,0,0_3771,436,436,1,1
2542,0,0_4090,436,436,1,1
2543,0,0_4100,436,436,1,1
2544,0,0_4115,436,436,1,1
2545,0,0_4116,436,436,1,1
2546,0,0_4137,436,436,1,1
2547,0,0_4181,436,436,1,1
2548,0,0_4182,436,436,1,1
2549,0,0_4189,436,436,1,1
2550,0,0_4199,436,436,1,1
2551,0,0_4200,436,436,1,1
2552,0,0_4204,436,436,1,1
2553,0,0_4205,436,436,1,1
2554,0,0_4207,436,436,1,1
2555,0,0_4208,436,436,1,1
2556,0,0_4210,436,436,1,1
2557,0,0_4211,436,436,1,1
2558,0,0_4224,436,436,1,1
2559,0,0_4244,436,436,1,1
2560,0,0_4246,436,436,1,1
2561,0,0_4408,436,436,1,1
2562,0,0_4411,436,436,1,1
2563,0,0_4435,436,436,1,1
2564,0,0_4437,436,436,1,1
2565,0,0_4451,436,436,1,1
2566,0,0_4496,436,436,1,1
2567,0,0_4498,436,436,1,1
2568,0,0_4511,436,436,1,1
2569,0,0_4514,436,436,1,1
2570,0,0_4523,436,436,1,1
2571,0,0_4590,436,436,1,1
2572,0,0_4606,436,436,1,1
2573,0,0_4666,436,436,1,1
2574,0,0_4699,436,436,1,1
2575,0,0_4700,436,436,1,1
2576,0,0_4701,436,436,1,1
2577,0,0_4782,436,436,1,1
2578,0,0_4793,436,436,1,1
2579,0,0_4812,436,436,1,1
2580,0,0_4888,436,436,1,1
2581,0,0_4941,436,436,1,1
2582,0,0_4943,436,436,1,1
2583,0,0_4961,436,436,1,1
2584,0,0_5385,436,436,1,1
2585,0,0_301,439,439,1,1
2586,0,0_336,439,439,1,1
2587,0,0_419,439,439,1,1
2588,0,0_876,439,439,1,1
2589,0,0_1969,439,439,1,1
2590,0,0_2020,439,439,1,1
2591,0,0_4033,439,439,1,1
2592,0,0_4035,439,439,1,1
2593,0,0_4058,439,439,1,1
2594,0,0_4059,439,439,1,1
2595,0,0_4091,439,439,1,1
2596,0,0_4098,439,439,1,1
2597,0,0_4137,439,439,1,1
2598,0,0_4185,439,439,1,1
2599,0,0_109,441,441,1,1
2600,0,0_148,441,441,1,1
2601,0,0_150,441,441,1,1
2602,0,0_175,441,441,1,1
2603,0,0_185,441,441,1,1
2604,0,0_301,441,441,1,1
2605,0,0_324,441,441,1,1
2606,0,0_336,441,441,1,1
2607,0,0_407,441,441,1,1
2608,0,0_1338,441,441,1,1
2609,0,0_1340,441,441,1,1
2610,0,0_1345,441,441,1,1
2611,0,0_1384,441,441,1,1
2612,0,0_1394,441,441,1,1
2613,0,0_1419,441,441,1,1
2614,0,0_1428,441,441,1,1
2615,0,0_1429,441,441,1,1
2616,0,0_1493,441,441,1,1
2617,0,0_1528,441,441,1,1
2618,0,0_1548,441,441,1,1
2619,0,0_1575,441,441,1,1
2620,0,0_1578,441,441,1,1
2621,0,0_1606,441,441,1,1
2622,0,0_1641,441,441,1,1
2623,0,0_1704,441,441,1,1
2624,0,0_1732,441,441,1,1
2625,0,0_1777,441,441,1,1
2626,0,0_1780,441,441,1,1
2627,0,0_1787,441,441,1,1
2628,0,0_1799,441,441,1,1
2629,0,0_1856,441,441,1,1
2630,0,0_1869,441,441,1,1
2631,0,0_1873,441,441,1,1
2632,0,0_1880,441,441,1,1
2633,0,0_1887,441,441,1,1
2634,0,0_1924,441,441,1,1
2635,0,0_1943,441,441,1,1
2636,0,0_2043,441,441,1,1
2637,0,0_2065,441,441,1,1
2638,0,0_2151,441,441,1,1
2639,0,0_2391,441,441,1,1
2640,0,0_2404,441,441,1,1
2641,0,0_2416,441,441,1,1
2642,0,0_2419,441,441,1,1
2643,0,0_2440,441,441,1,1
2644,0,0_2458,441,441,1,1
2645,0,0_2495,441,441,1,1
2646,0,0_2496,441,441,1,1
2647,0,0_2497,441,441,1,1
2648,0,0_2508,441,441,1,1
2649,0,0_2512,441,441,1,1
2650,0,0_2524,441,441,1,1
2651,0,0_2538,441,441,1,1
2652,0,0_2539,441,441,1,1
2653,0,0_2556,441,441,1,1
2654,0,0_2557,441,441,1,1
2655,0,0_2558,441,441,1,1
2656,0,0_2560,441,441,1,1
2657,0,0_2563,441,441,1,1
2658,0,0_2565,441,441,1,1
2659,0,0_2585,441,441,1,1
2660,0,0_3387,441,441,1,1
2661,0,0_4047,441,441,1,1
2662,0,0_4063,441,441,1,1
2663,0,0_4067,441,441,1,1
2664,0,0_4068,441,441,1,1
2665,0,0_4072,441,441,1,1
2666,0,0_4073,441,441,1,1
2667,0,0_4091,441,441,1,1
