council,page,url
102,62,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=09&tx_news_pi1%5Bcontroller%5D=News&cHash=31508b129b2da0fb5794b412c749e26e
102,63,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=10&tx_news_pi1%5Bcontroller%5D=News&cHash=255d869cce30d3b8348457a181a25450
102,64,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=11&tx_news_pi1%5Bcontroller%5D=News&cHash=89e9798849140bc5764828201832b3cb
102,65,http://www.comune.pesaro.pu.it/novita-in-comune/comunicati-stampa/comunicati-stampa-archiviati/?tx_news_pi1%5BoverwriteDemand%5D%5Byear%5D=2018&tx_news_pi1%5BoverwriteDemand%5D%5Bmonth%5D=12&tx_news_pi1%5Bcontroller%5D=News&cHash=bb023045a7d29511b91bcb496a949ba8
102,66,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/strapanoramica-ricci-grande-successo-buona-la-prima/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=32f8c230120b80a4853389757b82565b
102,67,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/santa-veneranda-ricci-e-belloni-impegni-mantenuti-al-lavoro-per-il-futuro/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=cfad66441ce0a6af685e250e6199a88e
102,68,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/svastiche-allanna-frank-la-reazione-di-ricci-domani-maratona-di-lettura-del-diario-in-sinagoga/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=51385ccabc41574fb8d2f7ffe0647f37
102,69,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/ricci-progetta-la-pesaro-2030-focus-su-urbanistica-economia-e-sociale/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=9c04162d9ea006101c21e5d479a4c423
102,70,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/via-lamarmora-si-demolisce-edificio/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=b6fba88fe9db6aede188d11706d0d711
102,71,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/e-stradomenica-1/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=9c3f55340e8dc0928eae4087dedf9964
102,72,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/allestimento-mostra-vangi-chiude-un-tratto-del-corso/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=8a1d0317afa5f1eefaf07f34404fcbd7
102,73,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/ricci-a-giugno-parte-la-costruzione-della-nuova-scuola-di-via-lamarmora/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=0f7add9d13b2afbfdfb92c6e5e6c1a54
102,74,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/adriatico-emozioni-tra-parole-donde-e-sentimenti-1/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=d701b732b233fd6abb03d2c1369ffb1c
102,75,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/demodoco-parte-il-progetto-sperimentale/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=9a31234949854ac5b3a8678ddb802cd7
102,76,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/la-stradomenica-di-luglio/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=70268df92558b8be6b16c916ca819158
102,77,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/torna-in-piazza-il-mercatino-delle-meraviglie/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=5a5d278441e978c3a6c20700043ac71c
102,78,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/ricci-e-belloni-domani-partono-i-lavori-per-il-bocciodromo-in-via-dellacquedotto/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=1999128ee7eb553431ef96414ac93317
102,79,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/un-sindaco-in-famiglia-ricci-va-a-cena-a-casa-dei-pesaresi/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=5a2ee8d58a2f8b8a8d4a0701f1a96658
102,80,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/crowdfunding-in-pillole-abc-di-una-raccolta-fondi-online/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=66a157267a6d51ee98be2692c2bf8565
102,81,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/i-mosaici-del-duomo-di-pesaro-1/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=78125e5114a44bb28fe1d414c6bc2e01
102,82,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/la-stradomenica-di-dicembre-1/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=87273b8b4f57f917cb27545101d4a30c
102,83,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/ecco-naturalmente-il-calendario-2019/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=7ab1c663848c9bf4957897415398929c
102,84,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/pesaro-si-conferma-comune-riciclone-1/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=850db7776eaad743a6758c9d69907f92
102,85,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/926-mila-euro-allats-n1-per-tirocini-di-inclusione-sociale/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=41bd40280ab1ef1dd0043c16221ce1ef
102,86,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/bilancio-ricci-ampliate-le-risorse-per-il-sociale-le-tasse-non-aumentano/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=8d2a5646e31fc5c29bfdd4f3df613531
102,87,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/50mila-euro-per-sistemare-le-palestre/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=963198de56e06ae7337ed4a603f41821
102,88,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/havana-kyrie-per-pesaro/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=de86c542bdb9369414ace91d72b3156a
102,89,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/ricci-verso-il-2019-cosi-continueremo-a-cambiare-la-citta/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=c2ec6e1d6787d28fcfc8dbb3b40a71b2
102,90,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/profughi-ricci-con-decreto-salvini-e-caos-senza-integrazione-citta-piu-insicure/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=57e35e8956165a0841bc69ad6dd55c3f
102,91,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/consiglio-approva-bilancio-di-previsione-ricci-forte-attenzione-per-sociale-e-servizi-educativi/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=474b468c486f01da21d219b3ecb235cc
102,92,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/bilancio-di-previsione-ok-in-consiglio/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=5340ac372fe8047a07f38fc57cbd2f25
102,93,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/ricci-no-ai-rifiuti-di-roma-nella-nostra-provincia/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=948e0c920749a63627dedabe1f65fa73
102,94,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/impianti-sportivi-ricci-dal-coni-ok-al-maxi-mutuo-tutti-i-progetti-finanziati-a-tasso-zero/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=f60e23252b4eacd45dc8c31e98459a03
102,95,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/impalcature-allex-cif-ricci-avanti-con-la-guerra-al-brutto/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=8f69d7c3cd9640daf3329fed3de9627a
102,96,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/auguri-di-sindaco-e-assessori-ai-nonni-vigili/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=e4d282bb85e7682959154ab4b209271e
102,97,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/una-targa-a-giorgio-pierantoni-per-50-anni-di-attivita/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=8a4b87c04120115869636660cc90f537
102,98,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/biblioteca-san-giovanni-aperta-per-le-feste-di-natale/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=888fd93713975e1ba7547a1643eaa531
102,99,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/ricci-a-salvini-ridurre-il-numero-dei-collaboratori-di-giustizia-a-pesaro/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=86998e097d0eaa3dcf6809884f9f0098
102,100,http://www.comune.pesaro.pu.it/novita-in-comune/dettaglio/news/violenza-di-genere-ricci-agli-studenti-del-mengaroni-aiutiamo-le-donne-a-denunciare/?tx_news_pi1%5Bcontroller%5D=News&tx_news_pi1%5Baction%5D=detail&cHash=cec1a824bdfc6cfe8972d08d98132066
